TransactionID,isFraud
3664877,0.017168805
3664878,0.008466645
3664879,0.0027778365
3664880,0.00754677
3664881,0.018699596
3664882,0.02234123
3664883,0.027890585
3664884,0.0052129347
3664885,0.037727185
3664886,0.015214777
3664887,0.18742865
3664888,0.0020949994
3664889,0.00033280475
3664890,0.0059365174
3664891,0.015194264
3664892,0.0011441981
3664893,0.020710845
3664894,0.00042017747
3664895,0.00081850437
3664896,0.008565831
3664897,0.0779665
3664898,0.012117207
3664899,0.0009561204
3664900,0.0014907796
3664901,0.0029904766
3664902,0.0017844406
3664903,0.0019511061
3664904,0.006939476
3664905,0.0027578361
3664906,0.002938001
3664907,0.0015198578
3664908,0.54703784
3664909,0.0023015004
3664910,0.0114120105
3664911,0.0080947215
3664912,0.0034045386
3664913,0.5390387
3664914,0.0048873303
3664915,0.09627002
3664916,0.00072286534
3664917,0.000714513
3664918,0.007896368
3664919,0.19367808
3664920,0.0012205389
3664921,0.23309179
3664922,0.0063252044
3664923,0.029809382
3664924,0.010833896
3664925,0.05793456
3664926,0.0065214024
3664927,0.09259316
3664928,0.0065773753
3664929,0.0015725559
3664930,0.0032944304
3664931,0.0025140415
3664932,0.0031010455
3664933,0.0023972052
3664934,0.008583396
3664935,0.0033724653
3664936,0.16867326
3664937,0.027193977
3664938,0.004475625
3664939,0.003149015
3664940,0.011719898
3664941,0.009330645
3664942,0.03756166
3664943,0.15405199
3664944,0.00047550042
3664945,0.0077446094
3664946,0.0012567568
3664947,0.060750514
3664948,0.114299916
3664949,0.00079727866
3664950,0.09584356
3664951,0.14615715
3664952,0.016422201
3664953,0.018663343
3664954,0.0008132329
3664955,0.0018464159
3664956,0.001364154
3664957,0.002287082
3664958,0.0052384916
3664959,0.00084376876
3664960,0.0030013137
3664961,0.0020622087
3664962,0.0026813287
3664963,0.013367921
3664964,0.02959281
3664965,0.0017336443
3664966,0.0023557656
3664967,0.0021313883
3664968,0.15870944
3664969,0.19338875
3664970,0.0067501767
3664971,0.033795733
3664972,0.004208774
3664973,0.041526258
3664974,0.01229595
3664975,0.0011625644
3664976,0.0013466182
3664977,0.004039309
3664978,0.012340988
3664979,0.0078947665
3664980,0.03730842
3664981,0.0010077534
3664982,0.00949937
3664983,0.00915985
3664984,0.0006500113
3664985,0.00057283806
3664986,0.0058477563
3664987,0.004408811
3664988,0.0049215765
3664989,0.0075419177
3664990,0.2820241
3664991,0.18873625
3664992,0.20250317
3664993,0.0028876883
3664994,0.0010848839
3664995,0.005407449
3664996,0.0017892391
3664997,0.049168114
3664998,0.00034517865
3664999,0.027776424
3665000,0.23853293
3665001,0.030420411
3665002,0.000983306
3665003,0.011495306
3665004,0.0009372052
3665005,0.00043273976
3665006,0.0029270393
3665007,0.0015272101
3665008,0.0033976792
3665009,0.002218221
3665010,0.006547932
3665011,0.008023686
3665012,0.00034112006
3665013,0.0059092343
3665014,0.0024477595
3665015,0.0019114345
3665016,0.006141397
3665017,0.0116385
3665018,0.003094138
3665019,0.0016868968
3665020,0.002756976
3665021,0.01674863
3665022,0.06069857
3665023,0.0014424551
3665024,0.009460706
3665025,0.0031444603
3665026,0.027200537
3665027,0.0004183745
3665028,0.037895866
3665029,0.0056259446
3665030,0.0013735029
3665031,0.005680841
3665032,0.0016033982
3665033,0.024385149
3665034,0.0017147168
3665035,0.008680539
3665036,0.00046631528
3665037,0.003590034
3665038,0.005546473
3665039,0.0033978925
3665040,0.0007379284
3665041,0.0017644605
3665042,0.005840379
3665043,0.06941951
3665044,0.0016409296
3665045,0.0011841169
3665046,0.008408643
3665047,0.0014097831
3665048,0.0127284955
3665049,0.001339933
3665050,0.003242835
3665051,0.0017658746
3665052,0.0074758595
3665053,0.002994
3665054,0.024944035
3665055,0.0048933914
3665056,0.0040373565
3665057,0.0010511661
3665058,0.049214438
3665059,0.0039225756
3665060,0.003137036
3665061,0.016447589
3665062,0.09524056
3665063,0.009715681
3665064,0.01874517
3665065,0.00064699794
3665066,0.006987293
3665067,0.003628242
3665068,0.0014314122
3665069,0.0016823426
3665070,0.0035727813
3665071,0.0007500513
3665072,0.006531475
3665073,0.00443498
3665074,0.0021484105
3665075,0.001045006
3665076,0.008868216
3665077,0.0013373105
3665078,0.009491705
3665079,0.0035926157
3665080,0.0021087835
3665081,0.013420121
3665082,0.023920612
3665083,0.0016284194
3665084,0.0030894997
3665085,0.0045604454
3665086,0.008267355
3665087,0.72081995
3665088,0.0024236883
3665089,0.008106948
3665090,0.00075520517
3665091,0.0018044603
3665092,0.0030086497
3665093,0.0018014233
3665094,0.00095667987
3665095,0.005422549
3665096,0.0013451171
3665097,0.071619615
3665098,0.0006949479
3665099,0.047407396
3665100,0.21389392
3665101,0.000868575
3665102,0.0020641908
3665103,0.006811521
3665104,0.00035320836
3665105,0.007853102
3665106,0.034769893
3665107,0.0014498698
3665108,0.008832578
3665109,0.0016104815
3665110,0.0016197538
3665111,0.012241817
3665112,0.0047887955
3665113,0.0032406976
3665114,0.0010493032
3665115,0.026438802
3665116,0.034864374
3665117,0.0031105697
3665118,0.0010396576
3665119,0.0078033893
3665120,0.001105237
3665121,0.0022332475
3665122,0.0004603588
3665123,0.013352132
3665124,0.01635699
3665125,0.00071008544
3665126,0.04091724
3665127,0.00031649214
3665128,0.023077125
3665129,0.0005655675
3665130,0.026386455
3665131,0.00042986707
3665132,0.0027604208
3665133,0.0076594134
3665134,0.14149575
3665135,0.019420194
3665136,0.0100270705
3665137,0.00232476
3665138,0.0040333015
3665139,0.000900896
3665140,0.0021017832
3665141,0.010971709
3665142,0.004139842
3665143,0.0027362069
3665144,0.00047978177
3665145,0.004341547
3665146,0.0045019556
3665147,0.0059015723
3665148,0.004644623
3665149,0.0011296592
3665150,0.021583345
3665151,0.012824094
3665152,0.0006861309
3665153,0.049053393
3665154,0.0030459028
3665155,0.018494586
3665156,0.004997637
3665157,0.004716202
3665158,0.029912986
3665159,0.0038484272
3665160,0.052460797
3665161,0.057863854
3665162,0.00078779843
3665163,0.0032930186
3665164,0.0019801606
3665165,0.0004365395
3665166,0.006613967
3665167,0.0017474156
3665168,0.004003087
3665169,0.010148578
3665170,0.0022344973
3665171,0.0025960824
3665172,0.026654618
3665173,0.005699818
3665174,0.0091955615
3665175,0.0016060042
3665176,0.0051133605
3665177,0.008095292
3665178,0.0032579142
3665179,0.017728401
3665180,0.051061258
3665181,0.0047514285
3665182,0.004300168
3665183,0.0012991905
3665184,0.006855332
3665185,0.00045239044
3665186,0.03301799
3665187,0.02104954
3665188,0.00028039163
3665189,0.003680124
3665190,0.002313544
3665191,0.17257436
3665192,0.15314622
3665193,0.0006987839
3665194,0.0122219585
3665195,0.0020777846
3665196,0.021832945
3665197,0.0016737985
3665198,0.10993149
3665199,0.0014401533
3665200,0.024277747
3665201,0.0037738949
3665202,0.00066688535
3665203,0.0060965656
3665204,0.0022407284
3665205,0.010586849
3665206,0.0010112692
3665207,0.013225709
3665208,0.013034107
3665209,0.0016487718
3665210,0.01865535
3665211,0.001581305
3665212,0.040337693
3665213,0.011634863
3665214,0.013680525
3665215,0.020439798
3665216,0.00014504373
3665217,0.009245667
3665218,0.0040791957
3665219,0.0107280705
3665220,0.0065900027
3665221,0.00035078873
3665222,0.07280947
3665223,0.0015072591
3665224,0.020693352
3665225,0.005598424
3665226,0.0027715664
3665227,0.011423922
3665228,0.016208246
3665229,0.0006790879
3665230,0.0022688394
3665231,0.010362674
3665232,0.0024625913
3665233,0.0007918427
3665234,0.0048746658
3665235,0.0055365195
3665236,0.024634132
3665237,0.0014448232
3665238,0.00055599824
3665239,0.008736142
3665240,0.0011243761
3665241,0.0069588213
3665242,0.0019334154
3665243,0.05550026
3665244,0.0077200565
3665245,0.0044455994
3665246,0.0005837526
3665247,0.007896119
3665248,0.0044891792
3665249,0.0065200343
3665250,0.013256861
3665251,0.00056901615
3665252,0.0013928111
3665253,0.037161928
3665254,0.021718305
3665255,0.034785222
3665256,0.018070724
3665257,0.0008166692
3665258,0.0010773127
3665259,0.025363112
3665260,0.006895079
3665261,0.024620008
3665262,0.008796716
3665263,0.013664841
3665264,0.004872117
3665265,0.0015470161
3665266,0.023616012
3665267,0.010364101
3665268,0.002138024
3665269,0.0035152344
3665270,0.0025299413
3665271,0.0059001907
3665272,0.0006392417
3665273,0.0060316096
3665274,0.0015931445
3665275,0.0067970934
3665276,0.0005674233
3665277,0.004158123
3665278,0.015819067
3665279,0.0017101909
3665280,0.0052436423
3665281,0.001127313
3665282,0.009055842
3665283,0.0042588534
3665284,0.003801772
3665285,0.0002629907
3665286,0.01058576
3665287,0.0049344674
3665288,0.023297148
3665289,0.038245313
3665290,0.0041982015
3665291,0.00045590894
3665292,0.0020935505
3665293,0.020935481
3665294,0.0007803601
3665295,0.0022119232
3665296,0.0012531744
3665297,0.00082152284
3665298,0.0031391676
3665299,0.0007113815
3665300,0.016192773
3665301,0.0027119713
3665302,0.01404827
3665303,0.0006939211
3665304,0.0013920186
3665305,0.017149465
3665306,0.00046296243
3665307,0.0048755035
3665308,0.0068468926
3665309,0.0003204079
3665310,0.02254005
3665311,0.0017465316
3665312,0.00071622286
3665313,0.0010073003
3665314,0.00037601255
3665315,0.0012388723
3665316,0.00088008784
3665317,0.038430557
3665318,0.0061895777
3665319,0.028285962
3665320,0.036766157
3665321,0.0053629098
3665322,0.00010760363
3665323,0.0015532885
3665324,0.0016939015
3665325,0.0035266478
3665326,0.00041444902
3665327,0.00054780184
3665328,0.11294145
3665329,0.009067822
3665330,0.0013750028
3665331,0.0005480818
3665332,0.00081110507
3665333,0.0008721523
3665334,0.0019032792
3665335,0.0004819533
3665336,0.0076717464
3665337,0.033926208
3665338,0.020654667
3665339,0.020376895
3665340,0.0004006953
3665341,0.0006840798
3665342,0.0064165494
3665343,0.0022011402
3665344,0.009550464
3665345,0.0007213957
3665346,0.0007328609
3665347,0.004208514
3665348,0.005457652
3665349,0.023915887
3665350,0.00060214405
3665351,0.010057742
3665352,0.0021358654
3665353,0.0054031317
3665354,0.0037382427
3665355,0.019483889
3665356,0.068441086
3665357,0.0030122732
3665358,0.0032523153
3665359,0.0012327953
3665360,0.00047760157
3665361,0.0006423527
3665362,0.002557031
3665363,0.02107197
3665364,0.0040707
3665365,0.034781083
3665366,0.0005622293
3665367,0.574958
3665368,0.0071748234
3665369,0.012392611
3665370,0.5385665
3665371,0.0011523223
3665372,0.0005064814
3665373,0.0011251861
3665374,0.003229289
3665375,0.00039798103
3665376,0.11336664
3665377,0.0038799713
3665378,0.009168825
3665379,0.00931689
3665380,0.0009929782
3665381,0.0124470275
3665382,0.0005327495
3665383,0.0040281485
3665384,0.0024591556
3665385,0.027243
3665386,0.0012966619
3665387,0.24233785
3665388,0.00079000747
3665389,0.0047709527
3665390,0.0017493322
3665391,0.00039746688
3665392,0.00083694875
3665393,0.010228389
3665394,0.0008597087
3665395,0.040418696
3665396,0.0028659115
3665397,0.013574729
3665398,0.0067159333
3665399,0.0032605336
3665400,0.0004419016
3665401,0.0039673373
3665402,0.005049746
3665403,0.0060787927
3665404,0.0027738817
3665405,0.0020947102
3665406,0.009904599
3665407,0.0011799453
3665408,0.0017250485
3665409,0.0005012187
3665410,0.0024078875
3665411,0.060920835
3665412,0.0041180076
3665413,0.0085168015
3665414,0.0019708327
3665415,0.01692221
3665416,0.00071643514
3665417,0.0013605464
3665418,0.028440954
3665419,0.000583816
3665420,0.016682459
3665421,0.0027022336
3665422,0.002806756
3665423,0.00084242877
3665424,0.1999956
3665425,0.0010669352
3665426,0.0082765985
3665427,0.0003376366
3665428,0.004271308
3665429,0.0017542737
3665430,0.0019084703
3665431,0.0002575073
3665432,0.01835454
3665433,0.0017477126
3665434,0.0031851486
3665435,0.009362805
3665436,0.005331707
3665437,0.0025583631
3665438,0.0026833874
3665439,0.002920266
3665440,0.0026288894
3665441,0.00710264
3665442,0.005786122
3665443,0.0014512864
3665444,0.0020263002
3665445,0.0026910794
3665446,0.020144604
3665447,0.0043140077
3665448,0.00054438214
3665449,0.004822588
3665450,0.00065533805
3665451,0.003970508
3665452,0.000541156
3665453,0.004446112
3665454,0.0006939436
3665455,0.0077266674
3665456,0.0041189287
3665457,0.0058543743
3665458,0.17963186
3665459,0.042000037
3665460,0.0011351547
3665461,0.0050265035
3665462,0.004897996
3665463,0.0010561142
3665464,0.0018183872
3665465,0.0009545607
3665466,0.0040717386
3665467,0.0031714237
3665468,0.0016767891
3665469,0.0008861809
3665470,0.013022047
3665471,0.0038896995
3665472,0.00049609033
3665473,0.011950553
3665474,0.09127593
3665475,0.010576455
3665476,0.0050575603
3665477,0.00090097013
3665478,0.0008488844
3665479,0.009900563
3665480,0.0048965313
3665481,0.0006630923
3665482,0.0044741724
3665483,0.013700254
3665484,0.003517465
3665485,0.01773027
3665486,0.0030515334
3665487,0.0012212652
3665488,0.10727916
3665489,0.0014402425
3665490,0.0016143658
3665491,0.0009148237
3665492,0.0011326548
3665493,0.0958767
3665494,0.004283064
3665495,0.01791008
3665496,0.0011386242
3665497,0.0010066705
3665498,0.0026131547
3665499,0.002529134
3665500,0.0017322921
3665501,0.0019265139
3665502,0.09516653
3665503,0.0006726835
3665504,0.0012653472
3665505,0.019260943
3665506,0.0013128552
3665507,0.00026264368
3665508,0.008698584
3665509,0.0020017046
3665510,0.00082510535
3665511,0.025640467
3665512,0.0040311622
3665513,0.0013695335
3665514,0.05777911
3665515,0.13082866
3665516,0.0013243292
3665517,0.003766013
3665518,0.0006382336
3665519,0.00093920977
3665520,0.0165445
3665521,0.0033033737
3665522,0.00283757
3665523,0.001351041
3665524,0.03337564
3665525,0.0032948863
3665526,0.0006385558
3665527,0.0047954265
3665528,0.0018381979
3665529,0.0025518988
3665530,0.0014571928
3665531,0.001180318
3665532,0.0051336824
3665533,0.0032621876
3665534,0.0060492624
3665535,0.0018981565
3665536,0.00030710764
3665537,0.0038903004
3665538,0.00060203846
3665539,0.06831055
3665540,0.002852248
3665541,0.0027627859
3665542,0.020918833
3665543,0.0015409287
3665544,0.0023104786
3665545,0.0019173039
3665546,0.00427702
3665547,0.001963722
3665548,0.0020743418
3665549,0.00022171403
3665550,0.013450946
3665551,0.0018188296
3665552,0.014089714
3665553,0.0016464328
3665554,0.13064727
3665555,0.0032171449
3665556,0.0030816963
3665557,0.001306793
3665558,0.0009826701
3665559,0.003966113
3665560,0.0025185763
3665561,0.08046937
3665562,0.035572793
3665563,0.0027552801
3665564,0.0079745585
3665565,0.0013401104
3665566,0.0013586056
3665567,0.00033667474
3665568,0.0020123166
3665569,0.0010656593
3665570,0.00020491076
3665571,0.0032951212
3665572,0.00021349553
3665573,0.0012954398
3665574,0.016416047
3665575,0.0026826998
3665576,0.0015940458
3665577,0.0018146494
3665578,0.0003625249
3665579,0.00481901
3665580,0.003257264
3665581,0.0015070151
3665582,0.83054376
3665583,0.0013113798
3665584,0.004824266
3665585,0.00067612145
3665586,0.0023122996
3665587,0.0038977358
3665588,0.0021800054
3665589,0.015873069
3665590,0.008097421
3665591,0.0014423357
3665592,0.0021721316
3665593,0.055325553
3665594,0.008484309
3665595,0.0004424006
3665596,0.007937378
3665597,0.014163555
3665598,0.001259254
3665599,0.00037446417
3665600,0.004017949
3665601,0.0048868083
3665602,0.0046289186
3665603,0.766589
3665604,0.051363952
3665605,0.0011740017
3665606,0.00517295
3665607,0.007871481
3665608,0.0006156702
3665609,0.004605605
3665610,0.00031037605
3665611,0.004159073
3665612,0.002911666
3665613,0.00096023205
3665614,0.0047496967
3665615,0.009569929
3665616,0.0011043336
3665617,0.0021700808
3665618,0.005594218
3665619,0.010808982
3665620,0.0037147666
3665621,0.014458802
3665622,0.78211766
3665623,0.0014939166
3665624,0.05931666
3665625,0.014487402
3665626,0.018805258
3665627,0.0038267132
3665628,0.0014785265
3665629,0.0013782884
3665630,0.0007889249
3665631,0.005877412
3665632,0.0023651775
3665633,0.004963161
3665634,0.0067883725
3665635,0.004289434
3665636,0.0065373937
3665637,0.015110376
3665638,0.0004122012
3665639,0.003742255
3665640,0.006882806
3665641,0.017792394
3665642,0.20634249
3665643,0.007619378
3665644,0.0036285522
3665645,0.7717037
3665646,0.0017102927
3665647,0.0006315016
3665648,0.00058092363
3665649,0.0036155994
3665650,0.00011707096
3665651,0.0057564355
3665652,0.007479749
3665653,0.009664117
3665654,0.0002859789
3665655,0.035446417
3665656,0.0027088134
3665657,0.0057181967
3665658,0.0009878122
3665659,0.00055154867
3665660,0.0006992282
3665661,0.009559431
3665662,0.003811301
3665663,0.009864781
3665664,0.0062121097
3665665,0.010905423
3665666,0.00052688847
3665667,0.00021199913
3665668,0.0016555586
3665669,0.00053193717
3665670,0.0038227038
3665671,0.004104283
3665672,0.0046070106
3665673,0.0015244597
3665674,0.0070034508
3665675,0.0074047064
3665676,0.0004908286
3665677,0.29907617
3665678,0.0023583085
3665679,0.0020833693
3665680,0.008735957
3665681,0.0027938213
3665682,0.021708667
3665683,0.0047505987
3665684,0.40921196
3665685,0.011479138
3665686,0.007842785
3665687,0.0009769929
3665688,0.0037555615
3665689,0.007380651
3665690,0.007141325
3665691,0.0031113073
3665692,0.0027692006
3665693,0.014297322
3665694,0.005692583
3665695,0.030826239
3665696,0.00083560485
3665697,0.0029483568
3665698,0.0033974904
3665699,0.0006830739
3665700,0.0021170005
3665701,0.002419827
3665702,0.0062323073
3665703,0.00042855678
3665704,0.0036755935
3665705,0.0020315428
3665706,0.00056106603
3665707,0.0024574099
3665708,0.0016675671
3665709,0.0010641599
3665710,0.0011791195
3665711,0.00386287
3665712,0.0011990041
3665713,0.0020118945
3665714,0.0026085267
3665715,0.025871161
3665716,0.02176909
3665717,0.0016536666
3665718,0.01830308
3665719,0.00066937314
3665720,0.04189192
3665721,0.0006958565
3665722,0.023361346
3665723,0.0042715287
3665724,0.00089251436
3665725,0.00450208
3665726,0.009110851
3665727,0.018468233
3665728,0.006369356
3665729,0.0016570969
3665730,0.0019588955
3665731,0.000987156
3665732,0.00059797906
3665733,0.0018427902
3665734,0.0006862879
3665735,0.0014574142
3665736,0.01018727
3665737,0.0015662116
3665738,0.023866223
3665739,0.009508653
3665740,0.020611322
3665741,0.0041794786
3665742,0.023716334
3665743,0.0010658253
3665744,0.003936312
3665745,0.030238776
3665746,0.015798887
3665747,0.006845966
3665748,0.007858587
3665749,0.050475914
3665750,0.06511537
3665751,0.00073819567
3665752,0.0047630076
3665753,0.0115257865
3665754,0.004962356
3665755,0.0025846027
3665756,0.005935302
3665757,0.0011317806
3665758,0.0029029204
3665759,0.0029311532
3665760,0.0006469899
3665761,0.007343838
3665762,0.000618015
3665763,0.0041766455
3665764,0.002254376
3665765,0.011143599
3665766,0.004563919
3665767,0.048080605
3665768,0.0013657634
3665769,0.0033236737
3665770,0.008747
3665771,0.0014560581
3665772,0.007886815
3665773,0.00059348554
3665774,0.002396391
3665775,0.0020470154
3665776,0.03791279
3665777,0.00086956704
3665778,0.0025576318
3665779,0.01537782
3665780,0.033999816
3665781,0.0014000488
3665782,0.002446592
3665783,0.10814275
3665784,0.00081497803
3665785,0.0014419518
3665786,0.00098878
3665787,0.00047452646
3665788,0.01131832
3665789,0.0023988353
3665790,0.0013972656
3665791,0.0048650946
3665792,0.0069565577
3665793,0.0027404337
3665794,0.007899197
3665795,0.021303054
3665796,0.00853289
3665797,0.01395077
3665798,0.016538838
3665799,0.0047592837
3665800,0.0017991242
3665801,0.0045445715
3665802,0.034945063
3665803,0.0018650256
3665804,0.019974895
3665805,0.0030333358
3665806,0.0009414989
3665807,0.004049283
3665808,0.0003666348
3665809,0.00083311164
3665810,0.009979919
3665811,0.010433968
3665812,0.010264798
3665813,0.011492895
3665814,0.0038799958
3665815,0.0011100507
3665816,0.0011644996
3665817,0.003678271
3665818,0.006818776
3665819,0.0016529802
3665820,0.074008554
3665821,0.02177078
3665822,0.0015400978
3665823,0.000987814
3665824,0.0130467
3665825,0.0050642397
3665826,0.004617168
3665827,0.0018779375
3665828,0.0044853007
3665829,0.0051032766
3665830,0.02007987
3665831,0.0013257704
3665832,0.003962692
3665833,0.033112127
3665834,0.018035369
3665835,0.00096910266
3665836,0.00045881714
3665837,0.06472918
3665838,0.0167269
3665839,0.005033854
3665840,0.0027538247
3665841,0.0035368118
3665842,0.008787624
3665843,0.003963949
3665844,0.0016126635
3665845,0.00076902215
3665846,0.0060129478
3665847,0.005092899
3665848,0.004325483
3665849,0.009545842
3665850,0.00732919
3665851,0.01576393
3665852,0.0043333573
3665853,0.0013112806
3665854,0.0010876206
3665855,0.00087558944
3665856,0.014937533
3665857,0.007730332
3665858,0.022787325
3665859,0.0013240038
3665860,0.011756301
3665861,0.027189663
3665862,0.0012350384
3665863,0.005579174
3665864,0.013071536
3665865,0.00061757903
3665866,0.0057621747
3665867,0.00027939546
3665868,0.0016504044
3665869,0.0007643714
3665870,0.026565116
3665871,0.0052847792
3665872,0.0035736964
3665873,0.0014354693
3665874,0.00079683284
3665875,0.0017520438
3665876,0.011971776
3665877,0.018217117
3665878,0.00046920704
3665879,0.016795386
3665880,0.00023349911
3665881,0.0020214394
3665882,0.0012330497
3665883,0.0033224784
3665884,0.009479197
3665885,0.0049294992
3665886,0.00017594577
3665887,0.013857606
3665888,0.02138384
3665889,0.00050806644
3665890,0.010463007
3665891,0.002701563
3665892,0.0005305836
3665893,0.0007405487
3665894,0.008969834
3665895,0.013055619
3665896,0.0005803027
3665897,0.00070225
3665898,0.002494152
3665899,0.0070706513
3665900,0.0006022706
3665901,0.0028962328
3665902,0.004981967
3665903,0.0006436755
3665904,0.0041118544
3665905,0.0016725248
3665906,0.0006597115
3665907,0.0022111791
3665908,0.0009270811
3665909,0.004400098
3665910,0.001185399
3665911,0.013694785
3665912,0.0032308719
3665913,0.015119058
3665914,0.005159479
3665915,0.0034028275
3665916,0.016008517
3665917,0.003426955
3665918,0.010759506
3665919,0.004403498
3665920,0.0063236854
3665921,0.0021233785
3665922,0.0031101303
3665923,0.0073093935
3665924,0.0018209604
3665925,0.0007448032
3665926,0.005191823
3665927,0.029622622
3665928,0.001119839
3665929,0.009087184
3665930,0.029959893
3665931,0.04199645
3665932,0.010609649
3665933,0.0012641913
3665934,0.0048532104
3665935,0.0008056406
3665936,0.0032822324
3665937,0.11548316
3665938,0.0020982986
3665939,0.037663765
3665940,0.0043690125
3665941,0.001272064
3665942,0.0008509215
3665943,0.00047876028
3665944,0.042207234
3665945,0.0008404684
3665946,0.00043554895
3665947,0.0017823635
3665948,0.0036172573
3665949,0.006832585
3665950,0.0020829758
3665951,0.004043733
3665952,0.0106700035
3665953,0.0019190501
3665954,0.0014896124
3665955,0.0071845404
3665956,0.006596699
3665957,0.00040405814
3665958,0.00054508855
3665959,0.0014733445
3665960,0.0042567872
3665961,0.0026720949
3665962,0.013827384
3665963,0.001851431
3665964,0.0101792
3665965,0.0081320135
3665966,0.018720638
3665967,0.00049478194
3665968,0.0026122313
3665969,0.008845302
3665970,0.0053867004
3665971,0.0053690607
3665972,0.004123079
3665973,0.0099779675
3665974,0.0013987195
3665975,0.005721703
3665976,0.0002945418
3665977,0.004287561
3665978,0.00073584344
3665979,0.033391625
3665980,0.0021535442
3665981,0.0059002102
3665982,0.0010050591
3665983,0.0024425292
3665984,0.00047333565
3665985,0.02863893
3665986,0.01705306
3665987,0.00084254914
3665988,0.0072695673
3665989,0.0035698204
3665990,0.0024227097
3665991,0.0023105456
3665992,0.23938692
3665993,0.00046304785
3665994,0.384328
3665995,0.011253105
3665996,0.049247015
3665997,0.00088363676
3665998,0.00043114624
3665999,0.0019529327
3666000,0.011301007
3666001,0.005301027
3666002,0.0018829108
3666003,0.0064280415
3666004,0.0011296872
3666005,0.01162348
3666006,0.0023830056
3666007,0.16294737
3666008,0.008692722
3666009,0.0013753768
3666010,0.006908348
3666011,0.00727186
3666012,0.014060884
3666013,0.008443902
3666014,0.24778402
3666015,0.004867406
3666016,0.014106887
3666017,0.4676651
3666018,0.003343625
3666019,0.0509032
3666020,0.001243224
3666021,0.0012788945
3666022,0.0004371554
3666023,0.00045243252
3666024,0.0008319379
3666025,0.0014514322
3666026,0.0025522376
3666027,0.000782313
3666028,0.010254607
3666029,0.0044414587
3666030,0.006792756
3666031,0.00075060327
3666032,0.007968808
3666033,0.0022672478
3666034,0.0023261574
3666035,0.003836786
3666036,0.004484464
3666037,0.002421068
3666038,0.0020631107
3666039,0.0048625004
3666040,0.027184865
3666041,0.0010465432
3666042,0.0012532156
3666043,0.00057117466
3666044,0.0019454455
3666045,0.0020439315
3666046,0.00850278
3666047,0.002525905
3666048,0.0009366045
3666049,0.0065751257
3666050,0.004287528
3666051,0.05372714
3666052,0.0049444865
3666053,0.002141767
3666054,0.0078961635
3666055,0.0037840698
3666056,0.0012811444
3666057,0.0064066066
3666058,0.0017141063
3666059,0.010586934
3666060,0.0006971954
3666061,0.005723358
3666062,0.0054508927
3666063,0.00053902937
3666064,0.0012116572
3666065,0.26881596
3666066,0.0017143738
3666067,0.0015096917
3666068,0.0034618964
3666069,0.0022184374
3666070,0.0016040076
3666071,0.00075712305
3666072,0.008860088
3666073,0.001127297
3666074,0.0010364051
3666075,0.040192593
3666076,0.0012786875
3666077,0.038599428
3666078,0.0011721669
3666079,0.041435506
3666080,0.011245742
3666081,0.005348522
3666082,0.0011255033
3666083,0.043147817
3666084,0.0026772679
3666085,0.00072267797
3666086,0.00394421
3666087,0.112952925
3666088,0.0029595415
3666089,0.0008991722
3666090,0.11786456
3666091,0.001343257
3666092,0.0022495345
3666093,0.003845429
3666094,0.0008499512
3666095,0.00025074484
3666096,0.0100321695
3666097,0.0010785568
3666098,0.008201021
3666099,0.0015257507
3666100,0.0026099663
3666101,0.00024127627
3666102,0.016636455
3666103,0.0027935836
3666104,0.0002635942
3666105,0.0009590865
3666106,0.0013903129
3666107,0.001031852
3666108,0.06134857
3666109,0.0010954405
3666110,0.0022108897
3666111,0.029621836
3666112,0.005709655
3666113,0.002642535
3666114,0.00059365894
3666115,0.00097215164
3666116,0.0006613819
3666117,0.0018969264
3666118,0.0018018341
3666119,0.0017526511
3666120,0.0057764906
3666121,0.003996668
3666122,0.2628777
3666123,0.00066062313
3666124,0.0007214507
3666125,0.0012503369
3666126,0.0003166331
3666127,0.004453787
3666128,0.0019143132
3666129,0.0006987363
3666130,0.0010613312
3666131,0.00065036636
3666132,0.0019945446
3666133,0.0051945574
3666134,0.0007373502
3666135,0.00052518473
3666136,0.026110522
3666137,0.0008691222
3666138,0.0015745867
3666139,0.0015560234
3666140,0.00086281414
3666141,0.00042538956
3666142,0.0018092033
3666143,0.05071125
3666144,0.010333081
3666145,0.00027533583
3666146,0.00077832444
3666147,0.0024189418
3666148,0.00715091
3666149,0.0010036234
3666150,0.0006839253
3666151,0.006206499
3666152,0.008141573
3666153,0.0013283
3666154,0.0048685744
3666155,0.0020831125
3666156,0.006430521
3666157,0.003706068
3666158,0.0012338462
3666159,0.003307997
3666160,0.0018507616
3666161,0.0034552848
3666162,0.025181903
3666163,0.006192306
3666164,0.0032090247
3666165,0.0017175989
3666166,0.003202928
3666167,0.011019887
3666168,0.008328233
3666169,0.0021658672
3666170,0.0031192403
3666171,0.008171816
3666172,0.011629765
3666173,0.00020886058
3666174,0.03774714
3666175,0.34187993
3666176,0.0011474224
3666177,0.00070064765
3666178,0.00023991664
3666179,0.001882194
3666180,0.0008688241
3666181,0.0074292836
3666182,0.03767692
3666183,0.0011359585
3666184,0.0051077264
3666185,0.0012216304
3666186,0.0010100978
3666187,0.0061034863
3666188,0.0003647305
3666189,0.010400105
3666190,0.0043832003
3666191,0.0006649839
3666192,0.03424643
3666193,0.037888724
3666194,0.07401113
3666195,0.0077480697
3666196,0.00079182955
3666197,0.0150633715
3666198,0.00041866716
3666199,0.03707436
3666200,0.0062779654
